COWNNUM,OCCPCODE,CLTSEX,MARRYD,CLTTYPE,BILLCHNL,Count_product,Age_Product1,Age,Product_1,Product_2
10454086,1078,F,M,P,C,1,1,61,04_PruCare Plus,03_Universal life
10459634,1078,M,M,P,C,1,1,28,01_Endowment,03_Universal life
10461112,2309,M,M,P,C,1,1,64,03_Universal life,03_Universal life
10463212,2019,M,M,P,C,1,1,39,02_CI Endowment,03_Universal life
10464545,218,F,M,P,C,1,1,25,03_Universal life,03_Universal life
10465024,2499,M,M,P,C,1,1,35,01_Endowment,03_Universal life
10465460,1078,F,M,P,C,1,1,43,05_ILP 2016 - Prulink,03_Universal life
10465634,801,F,M,P,C,1,1,47,05_ILP 2016 - Prulink,03_Universal life
10466202,1078,F,M,P,C,1,1,58,03_Universal life,03_Universal life
10472741,,,,C,C,1,1,,03_Universal life,03_Universal life
10472774,997,F,M,P,C,1,1,33,03_Universal life,03_Universal life
10473589,1078,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10473865,1078,F,M,P,C,1,1,37,03_Universal life,03_Universal life
10475457,218,F,S,P,C,1,1,55,02_CI Endowment,03_Universal life
10475759,2309,F,M,P,C,1,1,59,03_Universal life,03_Universal life
10475942,2440,F,M,P,C,1,1,28,03_Universal life,03_Universal life
10478343,218,F,M,P,C,1,1,33,02_CI Endowment,03_Universal life
10478539,456,M,M,P,C,1,1,26,05_ILP 2016 - Prulink,03_Universal life
10478997,1830,F,M,P,C,1,1,39,03_Universal life,03_Universal life
10479502,2309,M,M,P,C,1,1,60,05_ILP 2016 - Prulink,03_Universal life
10481555,1078,F,M,P,C,1,1,65,05_ILP 2016 - Prulink,03_Universal life
10481600,1516,F,M,P,C,1,0,37,03_Universal life,03_Universal life
10481721,1078,F,M,P,C,1,1,55,02_CI Endowment,03_Universal life
10482179,1078,F,M,P,C,1,1,59,03_Universal life,03_Universal life
10482198,1078,F,M,P,C,1,1,34,02_CI Endowment,03_Universal life
10482768,2309,F,M,P,C,1,0,40,03_Universal life,03_Universal life
10483541,2309,M,M,P,C,1,1,60,05_ILP 2016 - Prulink,03_Universal life
10484544,2309,F,M,P,C,1,1,38,03_Universal life,03_Universal life
10485351,1516,F,M,P,C,1,0,63,03_Universal life,03_Universal life
10486886,2309,F,M,P,C,1,0,42,03_Universal life,03_Universal life
10486923,1078,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10487068,1516,M,M,P,C,1,0,58,03_Universal life,03_Universal life
10487807,2025,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10488230,2317,M,M,P,C,1,1,27,03_Universal life,03_Universal life
10489088,1516,F,M,P,C,1,0,58,05_ILP 2016 - Prulink,03_Universal life
10489285,2309,F,M,P,C,1,0,33,03_Universal life,03_Universal life
10489626,1516,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10490254,1516,M,M,P,C,1,0,56,03_Universal life,03_Universal life
10490523,1516,M,M,P,C,1,0,28,02_CI Endowment,03_Universal life
10492310,1168,M,M,P,C,1,0,58,03_Universal life,03_Universal life
10492812,2025,F,M,P,C,1,0,54,02_CI Endowment,03_Universal life
10492875,1516,M,M,P,C,1,0,33,02_CI Endowment,03_Universal life
10493114,1516,M,M,P,C,1,0,54,02_CI Endowment,03_Universal life
10493390,599,M,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10493504,218,M,M,P,C,1,0,36,03_Universal life,03_Universal life
10495631,2309,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10498743,1078,F,M,P,C,1,0,45,03_Universal life,03_Universal life
10500415,218,M,M,P,C,1,0,30,02_CI Endowment,03_Universal life
10504034,2309,F,M,P,C,1,0,32,03_Universal life,03_Universal life
10504131,2218,F,S,P,C,1,0,32,03_Universal life,03_Universal life
10506809,430,M,M,P,C,1,0,43,02_CI Endowment,03_Universal life
10508625,801,M,M,P,C,1,0,33,05_ILP 2016 - Prulink,03_Universal life
10508689,1078,F,M,P,C,1,0,39,01_Endowment,03_Universal life
10509658,218,M,M,P,C,1,0,57,02_CI Endowment,03_Universal life
10511135,1516,F,M,P,C,1,0,53,03_Universal life,03_Universal life
10511868,2285,M,S,P,C,1,0,18,02_CI Endowment,03_Universal life
10515283,2025,F,M,P,C,1,0,39,03_Universal life,03_Universal life
10518097,2218,F,M,P,C,1,0,27,01_Endowment,03_Universal life
10518613,1078,F,M,P,C,1,0,43,03_Universal life,03_Universal life
10519143,801,F,M,P,C,1,0,60,03_Universal life,03_Universal life
10519640,2309,F,M,P,C,1,0,52,04_PruCare Plus,03_Universal life
10519867,1078,M,M,P,C,1,0,32,03_Universal life,03_Universal life
10521108,2309,F,M,P,C,1,0,57,05_ILP 2016 - Prulink,03_Universal life
10521370,2025,F,M,P,C,1,0,44,02_CI Endowment,03_Universal life
10524765,2309,F,M,P,C,1,0,42,03_Universal life,03_Universal life
10526578,801,F,M,P,C,1,0,33,03_Universal life,03_Universal life
10529083,1078,M,M,P,C,1,0,61,03_Universal life,03_Universal life
10531255,1516,F,M,P,C,1,0,54,05_ILP 2016 - Prulink,03_Universal life
10531687,218,F,M,P,C,1,0,31,02_CI Endowment,03_Universal life
10533592,1078,M,M,P,C,1,0,44,03_Universal life,03_Universal life
10534277,2019,F,M,P,C,1,0,33,05_ILP 2016 - Prulink,03_Universal life
10535277,1516,F,M,P,C,1,0,45,03_Universal life,03_Universal life
10535785,218,F,M,P,C,1,0,42,03_Universal life,03_Universal life
10537145,1516,M,M,P,C,1,0,61,03_Universal life,03_Universal life
10539496,1516,M,M,P,C,1,0,52,03_Universal life,03_Universal life
10539617,218,F,S,P,C,1,0,29,03_Universal life,03_Universal life
10539632,1078,F,M,P,C,1,0,48,03_Universal life,03_Universal life
10542890,218,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10544110,1078,F,M,P,C,1,0,33,01_Endowment,03_Universal life
10545371,213,F,M,P,C,1,0,30,03_Universal life,03_Universal life
10546747,2309,F,M,P,C,1,0,50,03_Universal life,03_Universal life
10547944,1423,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10548216,2499,M,M,P,C,1,0,32,01_Endowment,03_Universal life
10550329,801,F,M,P,C,1,0,44,03_Universal life,03_Universal life
10551829,2309,F,M,P,C,1,0,41,03_Universal life,03_Universal life
10552150,218,F,M,P,C,1,0,35,01_Endowment,03_Universal life
10552813,218,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,03_Universal life
10553661,1078,F,M,P,C,1,0,51,01_Endowment,03_Universal life
10554316,1516,F,M,P,C,1,0,56,02_CI Endowment,03_Universal life
10555124,1516,F,M,P,C,1,0,42,02_CI Endowment,03_Universal life
10557202,1078,F,M,P,C,1,0,30,02_CI Endowment,03_Universal life
10558495,2025,F,M,P,C,1,0,50,03_Universal life,03_Universal life
10560960,1516,M,M,P,C,1,0,42,05_ILP 2016 - Prulink,03_Universal life
10564967,448,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10568832,2309,F,M,P,C,1,0,41,03_Universal life,03_Universal life
10569859,213,F,M,P,C,1,0,32,02_CI Endowment,03_Universal life
10571112,1078,F,M,P,C,1,0,40,02_CI Endowment,03_Universal life
10572250,8,M,M,P,C,1,0,57,05_ILP 2016 - Prulink,03_Universal life
10573408,218,M,M,P,C,1,0,52,02_CI Endowment,03_Universal life
10574536,2025,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10575593,1078,F,M,P,C,1,0,39,02_CI Endowment,03_Universal life
10576846,1078,M,M,P,C,1,0,28,02_CI Endowment,03_Universal life
10577616,218,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10578017,213,M,S,P,C,1,0,28,05_ILP 2016 - Prulink,03_Universal life
10580184,1516,F,M,P,C,1,0,47,05_ILP 2016 - Prulink,03_Universal life
10582814,2309,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10583164,1599,F,M,P,C,1,0,31,02_CI Endowment,03_Universal life
10583277,399,M,M,P,C,1,0,34,03_Universal life,03_Universal life
10584542,478,M,M,P,C,1,0,40,05_ILP 2016 - Prulink,03_Universal life
10586279,1078,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10586714,1078,F,M,P,C,1,0,31,05_ILP 2016 - Prulink,03_Universal life
10587191,1078,F,M,P,C,1,0,64,05_ILP 2016 - Prulink,03_Universal life
10587546,713,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10588319,1078,F,M,P,C,1,0,43,03_Universal life,03_Universal life
10589719,801,F,M,P,C,1,0,64,03_Universal life,03_Universal life
10590546,218,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10591584,757,M,S,P,C,1,0,35,01_Endowment,03_Universal life
10592121,1489,M,M,P,C,1,0,29,05_ILP 2016 - Prulink,03_Universal life
10594077,2309,F,M,P,C,1,0,29,03_Universal life,03_Universal life
10596232,1516,M,M,P,C,1,0,59,02_CI Endowment,03_Universal life
10599020,1489,F,M,P,C,1,0,40,03_Universal life,03_Universal life
10601926,2025,F,M,P,C,1,0,52,03_Universal life,03_Universal life
10602326,1078,F,M,P,C,1,0,45,03_Universal life,03_Universal life
10606231,1078,F,M,P,C,1,0,25,02_CI Endowment,03_Universal life
10606843,2309,F,M,P,C,1,0,53,03_Universal life,03_Universal life
10607494,801,M,M,P,C,1,0,32,03_Universal life,03_Universal life
10608397,430,M,M,P,C,1,0,35,04_PruCare Plus,03_Universal life
10608702,376,M,M,P,C,1,0,44,03_Universal life,03_Universal life
10610272,1078,F,M,P,C,1,0,42,02_CI Endowment,03_Universal life
10610287,218,F,M,P,C,1,0,27,05_ILP 2016 - Prulink,03_Universal life
10611304,801,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,03_Universal life
10611412,1830,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,03_Universal life
10612736,2309,F,M,P,C,1,0,50,04_PruCare Plus,03_Universal life
10613092,2025,F,M,P,C,1,0,30,01_Endowment,03_Universal life
10614933,218,F,M,P,C,1,0,35,03_Universal life,03_Universal life
10616451,218,F,S,P,C,1,0,23,03_Universal life,03_Universal life
10616549,1078,F,M,P,C,1,0,31,03_Universal life,03_Universal life
10617363,1078,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,03_Universal life
10617611,1516,M,M,P,C,1,0,63,05_ILP 2016 - Prulink,03_Universal life
10620596,218,M,M,P,C,1,0,34,05_ILP 2016 - Prulink,03_Universal life
10623167,1078,F,M,P,C,1,0,57,03_Universal life,03_Universal life
10624005,1078,M,S,P,C,1,0,24,02_CI Endowment,03_Universal life
10626081,2309,F,M,P,C,1,0,60,03_Universal life,03_Universal life
10627358,1516,M,M,P,C,1,0,27,03_Universal life,03_Universal life
10627589,231,F,M,P,C,1,0,29,03_Universal life,03_Universal life
10629141,2025,F,M,P,C,1,0,37,03_Universal life,03_Universal life
10632090,1516,M,M,P,C,1,0,64,03_Universal life,03_Universal life
10632360,1516,F,M,P,C,1,0,47,03_Universal life,03_Universal life
10633228,2025,F,M,P,C,1,0,38,03_Universal life,03_Universal life
10633654,1078,F,M,P,C,1,0,36,03_Universal life,03_Universal life
10634328,1078,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,03_Universal life
10634475,1078,M,M,P,C,1,0,54,04_PruCare Plus,03_Universal life
10635534,1516,F,M,P,C,1,0,62,03_Universal life,03_Universal life
10638002,905,F,M,P,C,1,0,30,05_ILP 2016 - Prulink,03_Universal life
10638188,1078,F,M,P,C,1,0,29,03_Universal life,03_Universal life
10638511,1078,F,M,P,C,1,0,44,03_Universal life,03_Universal life
10638688,1078,M,M,P,C,1,0,30,05_ILP 2016 - Prulink,03_Universal life
10640313,1078,F,M,P,C,1,0,31,03_Universal life,03_Universal life
10642454,801,F,M,P,C,1,0,39,03_Universal life,03_Universal life
10643947,1078,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10644408,1078,F,M,P,C,1,0,37,03_Universal life,03_Universal life
10644720,2025,M,M,P,C,1,0,33,03_Universal life,03_Universal life
10646640,1516,F,M,P,C,1,0,50,03_Universal life,03_Universal life
10647301,1516,F,M,P,C,1,0,47,03_Universal life,03_Universal life
10647801,2309,M,M,P,C,1,0,64,03_Universal life,03_Universal life
10647983,1078,F,M,P,C,1,0,28,01_Endowment,03_Universal life
10650837,2309,F,M,P,C,1,0,54,05_ILP 2016 - Prulink,03_Universal life
10651200,2025,M,M,P,C,1,0,46,03_Universal life,03_Universal life
10651274,2025,F,M,P,C,1,0,61,03_Universal life,03_Universal life
10652795,2025,F,M,P,C,1,0,46,02_CI Endowment,03_Universal life
10652866,1078,F,M,P,C,1,0,32,05_ILP 2016 - Prulink,03_Universal life
10652994,801,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10653602,213,M,M,P,C,1,0,43,03_Universal life,03_Universal life
10655982,2025,F,M,P,C,1,0,54,03_Universal life,03_Universal life
10656008,801,F,M,P,C,1,0,34,05_ILP 2016 - Prulink,03_Universal life
10656448,218,M,M,P,C,1,0,26,02_CI Endowment,03_Universal life
10657388,1489,F,M,P,C,1,0,32,03_Universal life,03_Universal life
10659912,218,F,M,P,C,1,0,44,03_Universal life,03_Universal life
10662015,218,M,M,P,C,1,0,38,03_Universal life,03_Universal life
10662504,,,,C,C,1,0,,03_Universal life,03_Universal life
10663309,1405,F,M,P,C,1,0,32,03_Universal life,03_Universal life
10664176,324,M,M,P,C,1,0,32,03_Universal life,03_Universal life
10666227,213,M,M,P,C,1,0,43,03_Universal life,03_Universal life
10666883,1599,F,M,P,C,1,0,32,05_ILP 2016 - Prulink,03_Universal life
10670140,2317,M,M,P,C,1,0,33,05_ILP 2016 - Prulink,03_Universal life
10671460,1078,F,M,P,C,1,0,29,05_ILP 2016 - Prulink,03_Universal life
10671821,1078,F,M,P,C,1,0,49,03_Universal life,03_Universal life
10671863,2025,M,M,P,C,1,0,46,03_Universal life,03_Universal life
10673428,2020,M,M,P,C,1,0,31,01_Endowment,03_Universal life
10677744,1078,F,M,P,C,1,0,37,05_ILP 2016 - Prulink,03_Universal life
10678349,2025,F,M,P,C,1,0,54,03_Universal life,03_Universal life
10679009,2218,F,M,P,C,1,0,42,05_ILP 2016 - Prulink,03_Universal life
10679230,1516,F,M,P,C,1,0,59,05_ILP 2016 - Prulink,03_Universal life
10679700,1078,M,M,P,C,1,0,35,03_Universal life,03_Universal life
10682873,2309,F,M,P,C,1,0,61,05_ILP 2016 - Prulink,03_Universal life
10683219,218,F,M,P,C,1,0,33,03_Universal life,03_Universal life
10683361,1516,F,M,P,C,1,0,37,02_CI Endowment,03_Universal life
10683587,1181,M,M,P,C,1,0,37,02_CI Endowment,03_Universal life
10683717,456,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10683822,1516,M,M,P,C,1,0,62,03_Universal life,03_Universal life
10684259,1078,M,M,P,C,1,0,42,03_Universal life,03_Universal life
10685184,2499,M,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10685734,1078,M,M,P,C,1,0,29,05_ILP 2016 - Prulink,03_Universal life
10688990,478,F,M,P,C,1,0,24,03_Universal life,03_Universal life
10689778,801,F,M,P,C,1,0,29,03_Universal life,03_Universal life
10691840,1830,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10691852,218,F,M,P,C,1,0,38,02_CI Endowment,03_Universal life
10692188,2309,F,M,P,C,1,0,59,03_Universal life,03_Universal life
10692290,1516,F,M,P,C,1,0,51,05_ILP 2016 - Prulink,03_Universal life
10692424,1078,M,M,P,C,1,0,40,03_Universal life,03_Universal life
10695291,2309,F,M,P,C,1,0,41,05_ILP 2016 - Prulink,03_Universal life
10696741,801,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10696970,2499,M,M,P,C,1,0,36,01_Endowment,03_Universal life
10698272,1078,M,M,P,C,1,0,37,03_Universal life,03_Universal life
10698534,1078,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10699087,2309,F,M,P,C,1,0,32,05_ILP 2016 - Prulink,03_Universal life
10700934,1078,F,M,P,C,1,0,32,03_Universal life,03_Universal life
10701025,1516,F,M,P,C,1,0,52,03_Universal life,03_Universal life
10701377,1078,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10702639,2025,F,M,P,C,1,0,46,03_Universal life,03_Universal life
10704935,376,M,M,P,C,1,0,43,03_Universal life,03_Universal life
10705040,218,F,M,P,C,1,0,39,03_Universal life,03_Universal life
10705263,1078,F,M,P,C,1,0,44,05_ILP 2016 - Prulink,03_Universal life
10706508,1078,F,M,P,C,1,0,35,03_Universal life,03_Universal life
10706817,801,F,M,P,C,1,0,37,05_ILP 2016 - Prulink,03_Universal life
10707368,1078,F,M,P,C,1,0,56,02_CI Endowment,03_Universal life
10709157,1078,F,M,P,C,1,0,46,02_CI Endowment,03_Universal life
10710101,448,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10710371,1898,F,M,P,C,1,0,35,05_ILP 2016 - Prulink,03_Universal life
10710994,1078,M,M,P,C,1,0,43,03_Universal life,03_Universal life
10711130,1078,F,M,P,C,1,0,41,02_CI Endowment,03_Universal life
10712401,218,F,M,P,C,1,0,28,05_ILP 2016 - Prulink,03_Universal life
10713192,231,F,M,P,C,1,0,35,03_Universal life,03_Universal life
10714923,1516,M,M,P,C,1,0,32,05_ILP 2016 - Prulink,03_Universal life
10717381,1078,F,M,P,C,1,0,38,01_Endowment,03_Universal life
10718155,218,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10719954,213,M,M,P,C,1,0,45,03_Universal life,03_Universal life
10720894,218,F,M,P,C,1,0,34,03_Universal life,03_Universal life
10720991,218,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10721215,1450,F,M,P,C,1,0,36,05_ILP 2016 - Prulink,03_Universal life
10721819,2309,F,M,P,C,1,0,59,03_Universal life,03_Universal life
10724177,218,F,M,P,C,1,0,28,03_Universal life,03_Universal life
10724359,213,F,M,P,C,1,0,44,01_Endowment,03_Universal life
10729447,1078,F,M,P,C,1,0,45,03_Universal life,03_Universal life
10730959,801,F,M,P,C,1,0,29,05_ILP 2016 - Prulink,03_Universal life
10731239,2025,F,S,P,C,1,0,35,03_Universal life,03_Universal life
12989834,2309,F,M,P,C,1,18,48,01_Endowment,03_Universal life
12993873,1516,M,M,P,C,1,18,39,01_Endowment,03_Universal life
12996911,1078,F,S,P,C,1,9,36,01_Endowment,03_Universal life
13003558,1078,F,M,P,C,1,3,49,02_CI Endowment,03_Universal life
13057896,1078,F,M,P,C,1,7,54,07_Single,03_Universal life
13071104,218,M,M,P,C,1,5,54,03_Universal life,03_Universal life
13110614,801,F,M,P,C,1,18,42,01_Endowment,03_Universal life
13132787,1078,F,M,P,C,1,5,33,02_CI Endowment,03_Universal life
13149731,1078,F,M,P,C,1,13,50,01_Endowment,03_Universal life
13201920,1078,F,M,P,C,1,3,49,03_Universal life,03_Universal life
13217523,2309,M,M,P,C,1,3,60,03_Universal life,03_Universal life
13266472,997,M,M,P,C,1,18,23,01_Endowment,03_Universal life
13286610,1078,M,M,P,C,1,0,50,02_CI Endowment,03_Universal life
13314082,1181,M,M,P,C,1,9,47,01_Endowment,03_Universal life
13326952,2309,F,M,P,C,1,8,49,01_Endowment,03_Universal life
13360714,218,F,M,P,C,1,1,42,05_ILP 2016 - Prulink,03_Universal life
13674281,2309,F,M,P,C,1,4,49,02_CI Endowment,03_Universal life
13911765,430,M,M,P,C,1,3,47,02_CI Endowment,03_Universal life
14201971,1078,F,M,P,C,1,6,40,01_Endowment,03_Universal life
14420989,1078,F,M,P,C,1,2,33,01_Endowment,03_Universal life
15800056,218,F,S,P,C,1,7,23,02_CI Endowment,03_Universal life
16487893,1078,M,S,P,C,1,1,25,03_Universal life,03_Universal life
16502939,2186,M,M,P,C,1,6,31,01_Endowment,03_Universal life
16528558,1078,F,M,P,C,1,1,35,03_Universal life,03_Universal life
16770604,1078,F,M,P,C,1,4,62,02_CI Endowment,03_Universal life
17322845,2020,M,M,P,C,1,18,24,01_Endowment,03_Universal life
17333011,1078,F,M,P,C,1,7,52,07_Single,03_Universal life
18009464,1078,F,M,P,C,1,7,52,01_Endowment,03_Universal life
18070395,213,F,M,P,C,1,1,46,05_ILP 2016 - Prulink,03_Universal life
18176488,1450,M,M,P,C,1,3,58,02_CI Endowment,03_Universal life
18215444,1450,F,M,P,C,1,0,60,05_ILP 2016 - Prulink,03_Universal life
18268035,1078,F,M,P,C,1,3,26,01_Endowment,03_Universal life
18397702,2309,F,M,P,C,1,3,62,01_Endowment,03_Universal life
18529251,1078,M,M,P,B,1,1,54,02_CI Endowment,03_Universal life
18560059,1078,F,M,P,C,1,1,63,03_Universal life,03_Universal life
18560264,448,F,S,P,C,1,8,46,01_Endowment,03_Universal life
18810928,1078,M,S,P,C,1,6,28,01_Endowment,03_Universal life
18811138,1078,M,M,P,C,1,6,25,01_Endowment,03_Universal life
18824766,2309,M,M,P,C,1,5,56,03_Universal life,03_Universal life
18875603,1078,M,M,P,C,1,1,61,03_Universal life,03_Universal life
19085345,2309,F,S,P,C,1,17,45,01_Endowment,03_Universal life
19096406,213,M,M,P,C,1,1,46,02_CI Endowment,03_Universal life
19161401,1078,M,M,P,C,1,17,34,01_Endowment,03_Universal life
19177789,1516,M,M,P,C,1,8,57,01_Endowment,03_Universal life
19215239,2309,F,M,P,C,1,7,54,01_Endowment,03_Universal life
19268386,430,M,M,P,C,1,1,32,05_ILP 2016 - Prulink,03_Universal life
19322847,2309,F,M,P,C,1,10,52,01_Endowment,03_Universal life
19333111,2309,F,M,P,C,1,2,60,02_CI Endowment,03_Universal life
19385735,801,F,M,P,C,1,15,51,01_Endowment,03_Universal life
19449922,2309,F,M,P,C,1,14,48,01_Endowment,03_Universal life
19451085,448,F,U,P,C,1,3,51,02_CI Endowment,03_Universal life
19523568,2309,F,M,P,C,1,14,50,01_Endowment,03_Universal life
19537708,997,F,M,P,C,1,9,55,01_Endowment,03_Universal life
19694971,1078,F,M,P,C,1,17,39,07_Single,03_Universal life
19721646,2309,M,M,P,C,1,17,36,01_Endowment,03_Universal life
19743564,1078,F,M,P,C,1,5,58,01_Endowment,03_Universal life
19858448,2019,F,M,P,C,1,12,31,09_Level Term Stand Alone,03_Universal life
19893367,2309,F,M,P,C,1,16,31,01_Endowment,03_Universal life
19909268,218,F,M,P,C,1,1,33,02_CI Endowment,03_Universal life
19931532,2309,F,M,P,C,1,10,52,01_Endowment,03_Universal life
19935206,2309,M,M,P,C,1,17,48,01_Endowment,03_Universal life
19959762,218,F,M,P,C,1,17,38,01_Endowment,03_Universal life
19961414,1516,M,M,P,C,1,2,63,03_Universal life,03_Universal life
19974908,1078,M,M,P,C,1,17,42,01_Endowment,03_Universal life
20014076,430,M,M,P,C,1,0,34,05_ILP 2016 - Prulink,03_Universal life
20099919,1087,M,S,P,C,1,2,22,02_CI Endowment,03_Universal life
